# Observation File: observation.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: water content [mol]
# Region: domain
# Reduction: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: snow-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: evaporation [m3/d]
# Region: surface domain
# Reduction: integral
# Variable: surface-evaporative_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: discharge [mol/d]
# Region: surface outlet
# Reduction: extensive integral
# Variable: surface-water_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface-subsurface exchange [mol/d]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: thaw depth [m]
# Region: surface domain
# Reduction: average
# Variable: surface-thaw_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: water table depth [m]
# Region: surface domain
# Reduction: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: perched water table depth [m]
# Region: surface domain
# Reduction: average
# Variable: surface-perched_water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: rain [m3/d]
# Region: surface domain
# Reduction: integral
# Variable: surface-precipitation_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow [m3SWE/d]
# Region: surface domain
# Reduction: integral
# Variable: snow-precipitation
# Number of Vectors: 1
# =============================================================================
"time [d]" "water content [mol]" "surface water content [mol]" "snow water content [mol]" "evaporation [m3/d]" "discharge [mol/d]" "surface-subsurface exchange [mol/d]" "thaw depth [m]" "water table depth [m]" "perched water table depth [m]" "rain [m3/d]" "snow [m3SWE/d]"
2.890000000000e+02 1.734190442240e+10 1.188663862164e+07 5.950280565068e+07 -8.784230867319e-02 4.034801841500e+05 5.690076807769e+05 0.000000000000e+00 3.240408110091e+00 3.240408110091e+00 0.000000000000e+00 8.262578959968e+01
2.900000000000e+02 1.734133766265e+10 1.205002372309e+07 5.950161448165e+07 -6.317396492541e-02 4.033739691402e+05 5.667590705885e+05 0.000000000000e+00 3.240408110091e+00 3.240408110091e+00 0.000000000000e+00 0.000000000000e+00
2.910000000000e+02 1.734076944323e+10 1.222970620705e+07 5.949716924301e+07 -2.522531679346e-02 3.885362134350e+05 5.682186973939e+05 0.000000000000e+00 3.240408110091e+00 3.240408110091e+00 0.000000000000e+00 0.000000000000e+00
2.920000000000e+02 1.734019546863e+10 1.236950981817e+07 5.951307560097e+07 -2.120349458134e-01 4.341685743952e+05 5.739721855155e+05 0.000000000000e+00 3.342544929279e+00 3.342544929279e+00 0.000000000000e+00 0.000000000000e+00
2.930000000000e+02 1.733961864661e+10 1.251252681832e+07 5.951541058330e+07 -1.918791975092e-01 4.338042544053e+05 5.768212545495e+05 0.000000000000e+00 3.342544929279e+00 3.342544929279e+00 0.000000000000e+00 0.000000000000e+00
2.940000000000e+02 1.733905535094e+10 1.270936282643e+07 5.950418264815e+07 -3.310048973067e-02 3.664593364333e+05 5.632953445528e+05 0.000000000000e+00 3.342544929279e+00 3.342544929279e+00 0.000000000000e+00 0.000000000000e+00
2.950000000000e+02 1.733850740644e+10 1.291739954018e+07 5.949650948719e+07 -2.798464839676e-02 3.399066141925e+05 5.479433279335e+05 0.000000000000e+00 3.395818138542e+00 3.395818138542e+00 0.000000000000e+00 0.000000000000e+00
2.960000000000e+02 1.733796746063e+10 1.308032941635e+07 5.951410819734e+07 -2.048782473105e-01 3.770146492612e+05 5.399445254352e+05 0.000000000000e+00 3.395818138542e+00 3.395818138542e+00 0.000000000000e+00 0.000000000000e+00
2.970000000000e+02 1.733742794796e+10 1.320863529345e+07 5.953767259825e+07 -3.886385884350e-01 4.112053085145e+05 5.395111856191e+05 0.000000000000e+00 3.446947968975e+00 3.446947968975e+00 0.000000000000e+00 0.000000000000e+00
2.980000000000e+02 1.733689510925e+10 1.337519520968e+07 5.953535645607e+07 -2.199757525438e-01 3.662779934881e+05 5.328379097126e+05 0.000000000000e+00 3.551401758978e+00 3.551401758978e+00 0.000000000000e+00 0.000000000000e+00
2.990000000000e+02 1.733637355863e+10 1.353752924392e+07 5.955923362279e+07 -3.453698803317e-01 3.592153609528e+05 5.215493951976e+05 0.000000000000e+00 3.551401758978e+00 3.551401758978e+00 0.000000000000e+00 0.000000000000e+00
3.000000000000e+02 1.733585305082e+10 1.366556815064e+07 5.959447070910e+07 -6.213801288572e-01 3.924677073744e+05 5.205066140872e+05 0.000000000000e+00 3.551401758978e+00 3.551401758978e+00 0.000000000000e+00 0.000000000000e+00
3.010000000000e+02 1.733534076216e+10 1.385505348518e+07 5.958747327696e+07 -3.194382689476e-01 3.228006929457e+05 5.122860274900e+05 0.000000000000e+00 3.551401758978e+00 3.551401758978e+00 0.000000000000e+00 0.000000000000e+00
3.020000000000e+02 1.733485287740e+10 1.415853224247e+07 5.954831452617e+07 -5.164789956155e-02 1.844051680593e+05 4.878839253440e+05 0.000000000000e+00 3.551401758978e+00 3.551401758978e+00 0.000000000000e+00 0.000000000000e+00
3.030000000000e+02 1.733439035228e+10 1.450750539820e+07 5.951784837852e+07 -5.644742867883e-02 1.135501896777e+05 4.625233454169e+05 0.000000000000e+00 3.602531589411e+00 3.602531589411e+00 0.000000000000e+00 0.000000000000e+00
3.040000000000e+02 1.733394267471e+10 1.482956740877e+07 5.951869183575e+07 -1.037499136202e-01 1.256153683494e+05 4.476773789154e+05 0.000000000000e+00 3.602531589411e+00 3.602531589411e+00 0.000000000000e+00 0.000000000000e+00
3.050000000000e+02 1.733350359634e+10 1.514485382742e+07 5.950178608423e+07 -6.154031784541e-02 1.237919216170e+05 4.390783402655e+05 0.000000000000e+00 3.655804798675e+00 3.655804798675e+00 0.000000000000e+00 0.000000000000e+00
3.060000000000e+02 1.733307948898e+10 1.552964207391e+07 5.944418242385e+07 -2.517044192661e-02 3.931906791882e+04 4.241073144103e+05 0.000000000000e+00 3.715378548555e+00 3.715378548555e+00 0.000000000000e+00 0.000000000000e+00
3.070000000000e+02 1.733267426322e+10 1.593109698375e+07 5.943221730813e+07 -2.050072194033e-02 3.770814398442e+03 4.052257242346e+05 0.000000000000e+00 3.715378548555e+00 3.715378548555e+00 0.000000000000e+00 0.000000000000e+00
3.080000000000e+02 1.733227030518e+10 1.623791766489e+07 5.947551686313e+07 -1.263392045964e-01 9.713671381716e+04 4.039573949634e+05 0.000000000000e+00 3.715378548555e+00 3.715378548555e+00 0.000000000000e+00 0.000000000000e+00
3.090000000000e+02 1.733186655248e+10 1.656407701405e+07 5.943521650051e+07 -8.960746574098e-02 7.759332488819e+04 4.037526740458e+05 0.000000000000e+00 3.715378548555e+00 3.715378548555e+00 0.000000000000e+00 0.000000000000e+00
3.100000000000e+02 1.733147833002e+10 1.695229948242e+07 5.940061266638e+07 -8.935645387115e-03 0.000000000000e+00 3.882224683646e+05 0.000000000000e+00 3.843552140873e+00 3.843552140873e+00 0.000000000000e+00 0.000000000000e+00
3.110000000000e+02 1.733109361315e+10 1.726793528951e+07 5.946754598797e+07 -1.864578497161e-01 6.908014682637e+04 3.847159539183e+05 0.000000000000e+00 3.843552140873e+00 3.843552140873e+00 0.000000000000e+00 0.000000000000e+00
3.120000000000e+02 1.733070352550e+10 1.756496774160e+07 5.978257146112e+07 -1.435458916578e-01 9.305401600608e+04 3.900864681016e+05 0.000000000000e+00 3.971861812811e+00 3.971861812811e+00 0.000000000000e+00 6.157317831879e+00
3.130000000000e+02 1.733032788760e+10 1.794060564604e+07 5.986293785097e+07 -1.481558899405e-02 0.000000000000e+00 3.756379044348e+05 0.000000000000e+00 3.971861812811e+00 3.971861812811e+00 0.000000000000e+00 3.286938542515e+00
3.140000000000e+02 1.732997149725e+10 1.829699599430e+07 5.981695037157e+07 -1.521956316363e-02 0.000000000000e+00 3.563903482595e+05 0.000000000000e+00 3.971861812811e+00 3.971861812811e+00 0.000000000000e+00 0.000000000000e+00
3.150000000000e+02 1.732962391589e+10 1.864457735061e+07 5.980718210294e+07 -1.506989611798e-02 0.000000000000e+00 3.475813563143e+05 0.000000000000e+00 4.025135022075e+00 4.025135022075e+00 0.000000000000e+00 0.000000000000e+00
3.160000000000e+02 1.732927636745e+10 1.899212578903e+07 5.988322001274e+07 -1.150283951936e-01 0.000000000000e+00 3.475484384167e+05 0.000000000000e+00 4.025135022075e+00 4.025135022075e+00 0.000000000000e+00 0.000000000000e+00
3.170000000000e+02 1.732892930897e+10 1.933918427572e+07 5.984276778210e+07 -3.826866498917e-02 0.000000000000e+00 3.470584866909e+05 0.000000000000e+00 4.025135022075e+00 4.025135022075e+00 0.000000000000e+00 0.000000000000e+00
3.180000000000e+02 1.732858900677e+10 1.967948646874e+07 6.013284514793e+07 -1.113995718911e-02 0.000000000000e+00 3.403021930188e+05 0.000000000000e+00 4.025135022075e+00 4.025135022075e+00 0.000000000000e+00 6.219999849796e+00
3.190000000000e+02 1.732825267055e+10 2.001582269737e+07 6.073303797532e+07 -1.343982968789e-01 0.000000000000e+00 3.363362286276e+05 0.000000000000e+00 4.025135022075e+00 4.025135022075e+00 0.000000000000e+00 9.658333316445e+00
3.200000000000e+02 1.732791334695e+10 2.035514629108e+07 6.269819749245e+07 -2.264677288528e-01 0.000000000000e+00 3.393235937164e+05 0.000000000000e+00 4.025135022075e+00 4.025135022075e+00 0.000000000000e+00 3.453333409627e+01
3.210000000000e+02 1.732757074106e+10 2.068042789447e+07 6.353386102059e+07 -2.277502549659e-01 1.732415697337e+04 3.426057603570e+05 0.000000000000e+00 4.025135022075e+00 4.025135022075e+00 0.000000000000e+00 1.470364615818e+01
3.220000000000e+02 1.732722572707e+10 2.099726277805e+07 6.353806199921e+07 -2.102078993964e-01 2.817823715812e+04 3.450131207468e+05 0.000000000000e+00 4.076264852508e+00 4.076264852508e+00 0.000000000000e+00 0.000000000000e+00
3.230000000000e+02 1.732688360201e+10 2.133450120474e+07 6.351837487020e+07 -1.408407764746e-01 4.886132282224e+03 3.421245589682e+05 0.000000000000e+00 4.076264852508e+00 4.076264852508e+00 0.000000000000e+00 0.000000000000e+00
3.240000000000e+02 1.732654656414e+10 2.167153907475e+07 6.348489583358e+07 -8.692059883453e-02 0.000000000000e+00 3.370378700106e+05 0.000000000000e+00 4.076264852508e+00 4.076264852508e+00 0.000000000000e+00 0.000000000000e+00
3.250000000000e+02 1.732621712697e+10 2.200097624592e+07 6.345159877272e+07 -6.274618555299e-02 0.000000000000e+00 3.294371711688e+05 0.000000000000e+00 4.076264852508e+00 4.076264852508e+00 0.000000000000e+00 0.000000000000e+00
3.260000000000e+02 1.732589970643e+10 2.231839678704e+07 6.331397904606e+07 -2.681796524741e-03 0.000000000000e+00 3.174205411189e+05 0.000000000000e+00 4.076264852508e+00 4.076264852508e+00 0.000000000000e+00 0.000000000000e+00
3.270000000000e+02 1.732558735873e+10 2.263074448226e+07 6.336502680747e+07 -6.229625721867e-02 0.000000000000e+00 3.123476952193e+05 0.000000000000e+00 4.076264852508e+00 4.076264852508e+00 0.000000000000e+00 0.000000000000e+00
3.280000000000e+02 1.732527808973e+10 2.294001348777e+07 6.335066142006e+07 -2.642159897342e-02 0.000000000000e+00 3.092690055089e+05 0.000000000000e+00 4.076264852508e+00 4.076264852508e+00 0.000000000000e+00 0.000000000000e+00
3.290000000000e+02 1.732496472186e+10 2.325338135826e+07 6.346228664750e+07 -2.639271220523e-01 0.000000000000e+00 3.133678704923e+05 0.000000000000e+00 4.135838602388e+00 4.135838602388e+00 0.000000000000e+00 0.000000000000e+00
3.300000000000e+02 1.732465036873e+10 2.356773448322e+07 6.346232413081e+07 -1.282132418007e-01 0.000000000000e+00 3.143531249645e+05 0.000000000000e+00 4.118792984065e+00 4.118792984065e+00 0.000000000000e+00 0.000000000000e+00
3.310000000000e+02 1.732433419936e+10 2.388390385348e+07 6.350516705653e+07 -2.184484964633e-01 0.000000000000e+00 3.161693702518e+05 0.000000000000e+00 4.225512994576e+00 4.225512994576e+00 0.000000000000e+00 0.000000000000e+00
3.320000000000e+02 1.732401729580e+10 2.420080741769e+07 6.446815580965e+07 -2.217517084007e-01 0.000000000000e+00 3.169035642138e+05 0.000000000000e+00 4.225512994576e+00 4.225512994576e+00 0.000000000000e+00 1.714666684469e+01
3.330000000000e+02 1.732371019196e+10 2.450791125685e+07 6.430594821746e+07 -5.586216620340e-03 0.000000000000e+00 3.071038391639e+05 0.000000000000e+00 4.225512994576e+00 4.225512994576e+00 0.000000000000e+00 0.000000000000e+00
3.340000000000e+02 1.732341248404e+10 2.480561916917e+07 6.421560894488e+07 -2.373095507252e-02 0.000000000000e+00 2.977079123184e+05 0.000000000000e+00 4.225512994576e+00 4.225512994576e+00 0.000000000000e+00 0.000000000000e+00
3.350000000000e+02 1.732312370148e+10 2.509440173407e+07 6.416281769442e+07 -2.792041668752e-02 0.000000000000e+00 2.887825648938e+05 0.000000000000e+00 4.225512994576e+00 4.225512994576e+00 0.000000000000e+00 0.000000000000e+00
3.360000000000e+02 1.732284128309e+10 2.537682012083e+07 6.411817628219e+07 -2.589360282660e-02 0.000000000000e+00 2.824183867648e+05 0.000000000000e+00 4.225512994576e+00 4.225512994576e+00 0.000000000000e+00 0.000000000000e+00
3.370000000000e+02 1.732256508121e+10 2.565302200329e+07 6.409953520010e+07 -3.775213951957e-02 0.000000000000e+00 2.762018824586e+05 0.000000000000e+00 4.225512994576e+00 4.225512994576e+00 0.000000000000e+00 0.000000000000e+00
3.380000000000e+02 1.732229299557e+10 2.592510764489e+07 6.759628913168e+07 -2.259191285761e-02 0.000000000000e+00 2.720856416058e+05 0.000000000000e+00 4.225512994576e+00 4.225512994576e+00 0.000000000000e+00 6.341333452861e+01
3.390000000000e+02 1.732203085051e+10 2.618725270450e+07 6.748581460674e+07 -3.030059709122e-03 0.000000000000e+00 2.621450596104e+05 0.000000000000e+00 4.225512994576e+00 4.225512994576e+00 0.000000000000e+00 0.000000000000e+00
3.400000000000e+02 1.732177882272e+10 2.643928049077e+07 6.735574704430e+07 -3.328870737781e-03 0.000000000000e+00 2.520277862667e+05 0.000000000000e+00 4.225512994576e+00 4.225512994576e+00 0.000000000000e+00 0.000000000000e+00
3.410000000000e+02 1.732154031056e+10 2.667779265386e+07 6.722587985250e+07 -4.345006371306e-03 0.000000000000e+00 2.385121630883e+05 0.000000000000e+00 4.225512994576e+00 4.225512994576e+00 0.000000000000e+00 0.000000000000e+00
3.420000000000e+02 1.732131337093e+10 2.690473228866e+07 6.714709874668e+07 -5.797911120737e-03 0.000000000000e+00 2.269396348013e+05 0.000000000000e+00 4.225512994576e+00 4.225512994576e+00 0.000000000000e+00 0.000000000000e+00
3.430000000000e+02 1.732109520446e+10 2.712289875008e+07 6.709955323174e+07 -9.651978294284e-03 0.000000000000e+00 2.181664614183e+05 0.000000000000e+00 4.225512994576e+00 4.225512994576e+00 0.000000000000e+00 0.000000000000e+00
3.440000000000e+02 1.732087831305e+10 2.733979016139e+07 6.715749694794e+07 -1.434701148944e-02 0.000000000000e+00 2.168914113111e+05 0.000000000000e+00 4.225512994576e+00 4.225512994576e+00 0.000000000000e+00 0.000000000000e+00
3.450000000000e+02 1.732066209366e+10 2.755600955143e+07 6.718408632487e+07 -2.503815737279e-02 0.000000000000e+00 2.162193900433e+05 0.000000000000e+00 4.351505695700e+00 4.351505695700e+00 0.000000000000e+00 0.000000000000e+00
3.460000000000e+02 1.732045607248e+10 2.776203073647e+07 6.701492028047e+07 -1.990599753069e-03 0.000000000000e+00 2.060211850410e+05 0.000000000000e+00 4.351505695700e+00 4.351505695700e+00 0.000000000000e+00 0.000000000000e+00
3.470000000000e+02 1.732025458208e+10 2.796352112974e+07 6.698619495395e+07 -2.554274915434e-03 0.000000000000e+00 2.014903932657e+05 0.000000000000e+00 4.351505695700e+00 4.351505695700e+00 0.000000000000e+00 0.000000000000e+00
3.480000000000e+02 1.732004606977e+10 2.817203344521e+07 6.992268101768e+07 -3.717994901806e-02 0.000000000000e+00 2.085123154704e+05 0.000000000000e+00 4.351505695700e+00 4.351505695700e+00 0.000000000000e+00 5.071999931335e+01
3.490000000000e+02 1.731984601579e+10 2.837208742198e+07 6.974654304828e+07 -2.094020302351e-03 0.000000000000e+00 2.000539767645e+05 0.000000000000e+00 4.351505695700e+00 4.351505695700e+00 0.000000000000e+00 0.000000000000e+00
3.500000000000e+02 1.731965696229e+10 2.856114092424e+07 6.955029442820e+07 -2.435697983872e-03 0.000000000000e+00 1.890535022637e+05 0.000000000000e+00 4.404778904963e+00 4.404778904963e+00 0.000000000000e+00 0.000000000000e+00
3.510000000000e+02 1.731947672762e+10 2.874137559104e+07 6.940665303614e+07 -2.653655106047e-03 0.000000000000e+00 1.802346668019e+05 0.000000000000e+00 4.404778904963e+00 4.404778904963e+00 0.000000000000e+00 0.000000000000e+00
3.520000000000e+02 1.731929837940e+10 2.891972381065e+07 6.942871331307e+07 -1.435065077217e-03 0.000000000000e+00 1.783482196072e+05 0.000000000000e+00 4.404778904963e+00 4.404778904963e+00 0.000000000000e+00 0.000000000000e+00
3.530000000000e+02 1.731911199622e+10 2.910610699747e+07 6.965502463786e+07 -3.061237418024e-02 0.000000000000e+00 1.863831868200e+05 0.000000000000e+00 4.404778904963e+00 4.404778904963e+00 0.000000000000e+00 0.000000000000e+00
3.540000000000e+02 1.731892153570e+10 2.929656751580e+07 6.972339539421e+07 -3.676098550985e-02 0.000000000000e+00 1.904605183274e+05 0.000000000000e+00 4.634537377202e+00 4.634537377202e+00 0.000000000000e+00 0.000000000000e+00
3.550000000000e+02 1.731872919671e+10 2.948890650408e+07 6.974987390230e+07 -3.722936991131e-02 0.000000000000e+00 1.923389882823e+05 0.000000000000e+00 4.634537377202e+00 4.634537377202e+00 0.000000000000e+00 0.000000000000e+00
3.560000000000e+02 1.731854266693e+10 2.967543628301e+07 6.961771834135e+07 -1.189728171696e-02 0.000000000000e+00 1.865297789358e+05 0.000000000000e+00 4.634537377202e+00 4.634537377202e+00 0.000000000000e+00 0.000000000000e+00
3.570000000000e+02 1.731835627485e+10 2.986182836714e+07 6.964347541948e+07 -1.071078717855e-02 0.000000000000e+00 1.863920841300e+05 0.000000000000e+00 4.634537377202e+00 4.634537377202e+00 0.000000000000e+00 0.000000000000e+00
3.580000000000e+02 1.731816962868e+10 3.004847453385e+07 6.965937290699e+07 -2.886360917360e-02 0.000000000000e+00 1.866461667053e+05 0.000000000000e+00 4.634537377202e+00 4.634537377202e+00 0.000000000000e+00 0.000000000000e+00
3.590000000000e+02 1.731799336269e+10 3.022474052235e+07 6.941961374599e+07 -3.989620887364e-03 0.000000000000e+00 1.762659885031e+05 0.000000000000e+00 4.694111127082e+00 4.694111127082e+00 0.000000000000e+00 0.000000000000e+00
3.600000000000e+02 1.731782137978e+10 3.039672343293e+07 6.936816998817e+07 -7.528781123449e-03 0.000000000000e+00 1.719829105785e+05 0.000000000000e+00 4.694111127082e+00 4.694111127082e+00 0.000000000000e+00 0.000000000000e+00
3.610000000000e+02 1.731765785633e+10 3.056024688632e+07 6.917330902979e+07 -3.904376005724e-03 0.000000000000e+00 1.635234533934e+05 0.000000000000e+00 4.694111127082e+00 4.694111127082e+00 0.000000000000e+00 0.000000000000e+00
3.620000000000e+02 1.731749928740e+10 3.071881581461e+07 6.908964456286e+07 -4.535350560705e-03 0.000000000000e+00 1.585689282847e+05 0.000000000000e+00 4.694111127082e+00 4.694111127082e+00 0.000000000000e+00 0.000000000000e+00
3.630000000000e+02 1.731734285132e+10 3.087525189242e+07 6.907353240965e+07 -8.302990235396e-03 0.000000000000e+00 1.564360778097e+05 0.000000000000e+00 4.694111127082e+00 4.694111127082e+00 0.000000000000e+00 0.000000000000e+00
3.640000000000e+02 1.731718424035e+10 3.103386286110e+07 6.916988580746e+07 -1.601613539265e-02 0.000000000000e+00 1.586109686864e+05 0.000000000000e+00 4.694111127082e+00 4.694111127082e+00 0.000000000000e+00 0.000000000000e+00
3.650000000000e+02 1.731701598822e+10 3.120211499333e+07 6.956109812912e+07 -7.220394321472e-02 0.000000000000e+00 1.682521322252e+05 0.000000000000e+00 4.694111127082e+00 4.694111127082e+00 0.000000000000e+00 0.000000000000e+00
3.660000000000e+02 1.731683247207e+10 3.138563114310e+07 7.551711519317e+07 -8.306156229902e-02 0.000000000000e+00 1.835161497743e+05 0.000000000000e+00 4.694111127082e+00 4.694111127082e+00 0.000000000000e+00 1.051399993896e+02
3.670000000000e+02 1.731664196278e+10 3.157614042861e+07 7.693333982552e+07 -3.665723369533e-02 0.000000000000e+00 1.905092855098e+05 0.000000000000e+00 4.694111127082e+00 4.694111127082e+00 0.000000000000e+00 2.628499984741e+01
3.680000000000e+02 1.731645892080e+10 3.175918241066e+07 7.673047455153e+07 -2.365686214481e-02 0.000000000000e+00 1.830419820449e+05 0.000000000000e+00 4.694111127082e+00 4.694111127082e+00 0.000000000000e+00 0.000000000000e+00
3.690000000000e+02 1.731627499785e+10 3.194310536493e+07 7.678230904038e+07 -1.888797163248e-02 0.000000000000e+00 1.839229542687e+05 0.000000000000e+00 4.694111127082e+00 4.694111127082e+00 0.000000000000e+00 0.000000000000e+00
3.700000000000e+02 1.731608253585e+10 3.213556736067e+07 7.698036358348e+07 -7.020234334507e-02 0.000000000000e+00 1.924619957443e+05 0.000000000000e+00 4.694111127082e+00 4.694111127082e+00 0.000000000000e+00 0.000000000000e+00
3.710000000000e+02 1.731587849178e+10 3.233961143115e+07 7.718836229370e+07 -1.823260744436e-01 0.000000000000e+00 2.040440704809e+05 0.000000000000e+00 4.694111127082e+00 4.694111127082e+00 0.000000000000e+00 0.000000000000e+00
3.720000000000e+02 1.731567081773e+10 3.254728547855e+07 7.721106653576e+07 -8.829945721231e-02 0.000000000000e+00 2.076740473966e+05 0.000000000000e+00 4.694111127082e+00 4.694111127082e+00 0.000000000000e+00 0.000000000000e+00
3.730000000000e+02 1.731546295818e+10 3.275514503031e+07 7.719439893259e+07 -3.859058804318e-02 0.000000000000e+00 2.078595517590e+05 0.000000000000e+00 4.694111127082e+00 4.694111127082e+00 0.000000000000e+00 0.000000000000e+00
3.740000000000e+02 1.731525264024e+10 3.296546297658e+07 7.723814129674e+07 -6.657615290659e-02 0.000000000000e+00 2.103179462679e+05 0.000000000000e+00 4.694111127082e+00 4.694111127082e+00 0.000000000000e+00 0.000000000000e+00
3.750000000000e+02 1.731504596687e+10 3.317213634149e+07 7.716262189620e+07 -3.196599905693e-02 0.000000000000e+00 2.066733649156e+05 0.000000000000e+00 4.694111127082e+00 4.694111127082e+00 0.000000000000e+00 0.000000000000e+00
3.760000000000e+02 1.731484154695e+10 3.337655626403e+07 7.713598248267e+07 -5.059733530955e-02 0.000000000000e+00 2.044199225421e+05 0.000000000000e+00 4.694111127082e+00 4.694111127082e+00 0.000000000000e+00 0.000000000000e+00
3.770000000000e+02 1.731462786519e+10 3.359023802029e+07 7.732664995672e+07 -1.585164451109e-01 0.000000000000e+00 2.136817562547e+05 0.000000000000e+00 4.694111127082e+00 4.694111127082e+00 0.000000000000e+00 0.000000000000e+00
3.780000000000e+02 1.731440241054e+10 3.381569267793e+07 7.750722857463e+07 -3.195806009314e-01 0.000000000000e+00 2.254546576411e+05 0.000000000000e+00 4.694111127082e+00 4.694111127082e+00 0.000000000000e+00 0.000000000000e+00
3.790000000000e+02 1.731416862256e+10 3.404948064976e+07 7.919504585646e+07 -3.034252016714e-01 0.000000000000e+00 2.337879718302e+05 0.000000000000e+00 4.694111127082e+00 4.694111127082e+00 0.000000000000e+00 2.901333332062e+01
3.800000000000e+02 1.731393793926e+10 3.428016395541e+07 7.912426734478e+07 -9.141855585769e-02 0.000000000000e+00 2.306833056528e+05 0.000000000000e+00 4.694111127082e+00 4.694111127082e+00 0.000000000000e+00 -4.573977915173e-15
3.810000000000e+02 1.731371013500e+10 3.450796820935e+07 7.908904384465e+07 -6.848212501117e-02 0.000000000000e+00 2.278042539327e+05 0.000000000000e+00 4.694111127082e+00 4.694111127082e+00 0.000000000000e+00 0.000000000000e+00
3.820000000000e+02 1.731347542347e+10 3.474267974117e+07 7.921669152416e+07 -2.340823408698e-01 0.000000000000e+00 2.347115318236e+05 0.000000000000e+00 4.694111127082e+00 4.694111127082e+00 0.000000000000e+00 0.000000000000e+00
3.830000000000e+02 1.731323834281e+10 3.497976039832e+07 7.924459005108e+07 -1.841099744231e-01 0.000000000000e+00 2.370806571468e+05 0.000000000000e+00 4.694111127082e+00 4.694111127082e+00 0.000000000000e+00 0.000000000000e+00
3.840000000000e+02 1.731301074056e+10 3.520736264891e+07 7.909769503771e+07 -3.253339652461e-02 0.000000000000e+00 2.276022505910e+05 0.000000000000e+00 4.694111127082e+00 4.694111127082e+00 0.000000000000e+00 0.000000000000e+00
3.850000000000e+02 1.731278608992e+10 3.543201329523e+07 7.908588998808e+07 -5.988165351365e-02 0.000000000000e+00 2.246506463265e+05 0.000000000000e+00 4.694111127082e+00 4.694111127082e+00 0.000000000000e+00 0.000000000000e+00
3.860000000000e+02 1.731256046096e+10 3.565764224993e+07 8.211268870995e+07 -1.052150028910e-01 0.000000000000e+00 2.256289546991e+05 0.000000000000e+00 4.694111127082e+00 4.694111127082e+00 0.000000000000e+00 5.469333330790e+01
3.870000000000e+02 1.731233057292e+10 3.588753029640e+07 8.678186210618e+07 -1.839915243337e-01 0.000000000000e+00 2.298880464639e+05 0.000000000000e+00 4.688566675409e+00 4.688566675409e+00 0.000000000000e+00 8.389333216349e+01
3.880000000000e+02 1.731209605483e+10 3.612204838419e+07 8.888447376359e+07 -2.175242945696e-01 0.000000000000e+00 2.345180877917e+05 0.000000000000e+00 4.688566675409e+00 4.688566675409e+00 0.000000000000e+00 3.701333300273e+01
3.890000000000e+02 1.731185958361e+10 3.635851960487e+07 8.891035746406e+07 -1.423258403334e-01 0.000000000000e+00 2.364712206825e+05 0.000000000000e+00 4.688566675409e+00 4.688566675409e+00 0.000000000000e+00 0.000000000000e+00
3.900000000000e+02 1.731163355414e+10 3.658454907051e+07 8.872867596405e+07 -1.806774173729e-02 0.000000000000e+00 2.260294656388e+05 0.000000000000e+00 4.688566675409e+00 4.688566675409e+00 0.000000000000e+00 0.000000000000e+00
3.910000000000e+02 1.731140574726e+10 3.681235595566e+07 8.880653760259e+07 -1.245811424040e-01 0.000000000000e+00 2.278068851525e+05 0.000000000000e+00 4.741839884673e+00 4.741839884673e+00 0.000000000000e+00 0.000000000000e+00
3.920000000000e+02 1.731118982637e+10 3.702827684262e+07 8.859001099919e+07 -1.734764979778e-02 0.000000000000e+00 2.159208869609e+05 0.000000000000e+00 4.741839884673e+00 4.741839884673e+00 0.000000000000e+00 0.000000000000e+00
3.930000000000e+02 1.731098476103e+10 3.723334218641e+07 8.841804838410e+07 -9.616151275173e-03 0.000000000000e+00 2.050653437887e+05 0.000000000000e+00 4.741839884673e+00 4.741839884673e+00 0.000000000000e+00 0.000000000000e+00
3.940000000000e+02 1.731077909332e+10 3.743900989577e+07 8.849600400928e+07 -2.626178103464e-02 0.000000000000e+00 2.056677093554e+05 0.000000000000e+00 4.870149556611e+00 4.870149556611e+00 0.000000000000e+00 0.000000000000e+00
3.950000000000e+02 1.731057780676e+10 3.764029645364e+07 8.841496802526e+07 -2.487406737262e-02 0.000000000000e+00 2.012865578745e+05 0.000000000000e+00 4.870149556611e+00 4.870149556611e+00 0.000000000000e+00 0.000000000000e+00
